"tBodyAccmeanX" "tBodyAccmeanY" "tBodyAccmeanZ" "tBodyAccstdX" "tBodyAccstdY" "tBodyAccstdZ" "tGravityAccmeanX" "tGravityAccmeanY" "tGravityAccmeanZ" "tGravityAccstdX" "tGravityAccstdY" "tGravityAccstdZ" "tBodyAccJerkmeanX" "tBodyAccJerkmeanY" "tBodyAccJerkmeanZ" "tBodyAccJerkstdX" "tBodyAccJerkstdY" "tBodyAccJerkstdZ" "tBodyGyromeanX" "tBodyGyromeanY" "tBodyGyromeanZ" "tBodyGyrostdX" "tBodyGyrostdY" "tBodyGyrostdZ" "tBodyGyroJerkmeanX" "tBodyGyroJerkmeanY" "tBodyGyroJerkmeanZ" "tBodyGyroJerkstdX" "tBodyGyroJerkstdY" "tBodyGyroJerkstdZ" "tBodyAccMagmean" "tBodyAccMagstd" "tGravityAccMagmean" "tGravityAccMagstd" "tBodyAccJerkMagmean" "tBodyAccJerkMagstd" "tBodyGyroMagmean" "tBodyGyroMagstd" "tBodyGyroJerkMagmean" "tBodyGyroJerkMagstd" "fBodyAccmeanX" "fBodyAccmeanY" "fBodyAccmeanZ" "fBodyAccstdX" "fBodyAccstdY" "fBodyAccstdZ" "fBodyAccJerkmeanX" "fBodyAccJerkmeanY" "fBodyAccJerkmeanZ" "fBodyAccJerkstdX" "fBodyAccJerkstdY" "fBodyAccJerkstdZ" "fBodyGyromeanX" "fBodyGyromeanY" "fBodyGyromeanZ" "fBodyGyrostdX" "fBodyGyrostdY" "fBodyGyrostdZ" "fBodyAccMagmean" "fBodyAccMagstd" "fBodyBodyAccJerkMagmean" "fBodyBodyAccJerkMagstd" "fBodyBodyGyroMagmean" "fBodyBodyGyroMagstd" "fBodyBodyGyroJerkMagmean" "fBodyBodyGyroJerkMagstd"
0.27451402 -0.0048444059 -0.10105303 -0.98501936 -0.86275234 -0.95952227 0.95686651 0.1088152 0.047698323 -0.98119577 -0.89454272 -0.97244423 0.084937793 -0.052558981 -0.025963869 -0.97878766 -0.96732305 -0.98764235 -0.035766176 -0.081555324 0.099517721 -0.98568014 -0.98368179 -0.96844294 -0.092462055 -0.049326725 -0.074945813 -0.98513922 -0.98731533 -0.98088004 -0.94101981 -0.92772259 -0.94101981 -0.92772259 -0.98106518 -0.97549595 -0.97841235 -0.97686838 -0.98724039 -0.98586226 -0.98130386 -0.90182577 -0.97067716 -0.98673986 -0.85305753 -0.95563584 -0.97782806 -0.96807505 -0.9861546 -0.98193511 -0.96868988 -0.98757165 -0.98037266 -0.98221562 -0.96517167 -0.98735069 -0.98470547 -0.97236899 -0.9431526 -0.92989084 -0.9739924 -0.97631139 -0.97842948 -0.97951567 -0.98581272 -0.98630431
0.27452047 -0.0078204354 -0.12915842 -0.41658802 0.12844834 0.056056762 0.64589852 -0.32197213 -0.56610531 -0.95623826 -0.90118763 -0.93496839 0.00086470195 -0.14394993 0.26900463 -0.32472417 -0.34273271 -0.46597655 0.28551851 -0.20610333 -0.54785012 -0.38593776 -0.5029189 0.38929771 0.017540009 0.13830085 -0.11759782 -0.41719282 -0.63390762 -0.50425061 -0.12146549 -0.26716053 -0.12146549 -0.26716053 -0.3516524 -0.27885918 -0.044025884 -0.14363497 -0.55681645 -0.59927667 -0.35143894 -0.082410283 -0.13077686 -0.4442928 0.15629447 0.071100508 -0.32952828 -0.35120081 -0.43560342 -0.38115526 -0.37984111 -0.49346149 -0.2475389 -0.48057821 -0.07223993 -0.43006495 -0.52070576 0.38280588 -0.25178786 -0.38943369 -0.23417738 -0.34329063 -0.29645799 -0.19050876 -0.58495231 -0.64733042
0.27454268 -0.050064143 -0.10796268 -0.97621762 -0.814848 -0.92364574 0.96178987 -0.18844549 0.044687129 -0.98627049 -0.8945437 -0.9438868 0.069572986 0.085591413 -0.049153535 -0.9648833 -0.91666199 -0.96108834 -0.0056299834 0.0080328178 -0.056337531 -0.85577038 -0.89783268 -0.89637096 -0.11129806 -0.050802729 -0.006914336 -0.7770378 -0.94969542 -0.93345457 -0.90150499 -0.91032532 -0.90150499 -0.91032532 -0.95207447 -0.93984912 -0.85518963 -0.81233053 -0.91995822 -0.84694123 -0.96963939 -0.84902438 -0.92973807 -0.97935893 -0.80935092 -0.92524238 -0.96480961 -0.91797823 -0.95176697 -0.96815996 -0.92097264 -0.97011358 -0.78005807 -0.91446859 -0.89377326 -0.88164911 -0.88932915 -0.90654262 -0.9305052 -0.91300919 -0.93864508 -0.9402529 -0.82350472 -0.83667741 -0.84418063 -0.86097903
0.27454383 -0.023145294 -0.1125396 -0.99620456 -0.9915728 -0.98751828 0.92445923 -0.31568266 0.13103466 -0.9992491 -0.99095888 -0.98946132 0.076245658 0.0061658182 -0.0034026214 -0.99195764 -0.9882498 -0.98820739 -0.02794305 -0.07935183 0.096964901 -0.99489468 -0.9947356 -0.9963317 -0.097721303 -0.039609772 -0.051964221 -0.9930048 -0.99560214 -0.99580877 -0.99209849 -0.99412726 -0.99209849 -0.99412726 -0.9894526 -0.99451471 -0.99394477 -0.99576249 -0.99543688 -0.99728357 -0.99479144 -0.98861809 -0.98770144 -0.99693516 -0.99286441 -0.98747911 -0.99216963 -0.98856035 -0.98644174 -0.99240047 -0.98866439 -0.98846739 -0.99244084 -0.9945768 -0.99525125 -0.99570116 -0.99479355 -0.99709103 -0.99262272 -0.99530622 -0.99330914 -0.99541989 -0.99546295 -0.99666227 -0.99676286 -0.99807903
0.27454548 0.010493163 -0.14317331 -0.36553942 -0.10841591 -0.61563483 0.97397732 -0.063024324 0.1133876 -0.97595296 -0.93198363 -0.96477019 0.11022473 0.018208746 0.20938294 -0.22389706 -0.27757555 -0.79649649 0.075358102 -0.066482094 0.11835771 -0.48199977 -0.66878506 -0.69610713 -0.32451395 0.065395952 -0.047075329 -0.51156894 -0.82203847 -0.67658822 -0.27401048 -0.50783261 -0.27401048 -0.50783261 -0.34267669 -0.31883628 -0.47759606 -0.61329037 -0.70428153 -0.73907305 -0.40444309 -0.23896504 -0.63646172 -0.35073703 -0.10124457 -0.63384133 -0.30582878 -0.34614365 -0.76800859 -0.20837959 -0.25021395 -0.82442747 -0.30512749 -0.67774422 -0.67420971 -0.53857612 -0.66561714 -0.73131855 -0.40937004 -0.64938402 -0.35036889 -0.28306267 -0.62937909 -0.66872298 -0.72734837 -0.77309149
0.2745517 -0.017715141 -0.11919908 -0.9854427 -0.98112058 -0.9734862 -0.34307578 0.97521486 -0.10505015 -0.99326458 -0.99847032 -0.99371763 0.064858946 0.0053584909 -0.0064448478 -0.98453952 -0.97619832 -0.97995152 -0.021964021 -0.080869456 0.086932685 -0.9800139 -0.98395229 -0.97883504 -0.091588011 -0.03981755 -0.055291468 -0.97940186 -0.9848405 -0.98393571 -0.98244798 -0.9798313 -0.98244798 -0.9798313 -0.9843457 -0.97419583 -0.98036947 -0.97509427 -0.98668726 -0.98050939 -0.98384871 -0.97709504 -0.97390217 -0.98602826 -0.98369453 -0.97443611 -0.98310754 -0.97573847 -0.97657786 -0.9878626 -0.97853091 -0.98195535 -0.97428283 -0.9815041 -0.97809856 -0.98177147 -0.98573055 -0.9808725 -0.97888286 -0.9825221 -0.97452195 -0.97222001 -0.97913566 -0.97635069 -0.98284834 -0.97851771
0.27456229 -0.015755629 -0.11037294 -0.99330427 -0.98959502 -0.99316069 -0.32938962 0.78696115 0.59374766 -0.99791625 -0.99598656 -0.99367657 0.087652198 0.019044322 -0.01420024 -0.9883973 -0.98478763 -0.99226198 -0.027438031 -0.086591231 0.084819944 -0.99721829 -0.95991132 -0.9839867 -0.099775132 -0.058472621 -0.061388861 -0.99600356 -0.97840168 -0.98753444 -0.99601432 -0.99056493 -0.99601432 -0.99056493 -0.99127894 -0.98758989 -0.98968321 -0.94381485 -0.99187523 -0.97185473 -0.98881785 -0.98463458 -0.99294989 -0.99614899 -0.99251894 -0.99294708 -0.98766297 -0.98223289 -0.99071527 -0.99040332 -0.9898596 -0.99234972 -0.99575409 -0.95315064 -0.97952774 -0.99771038 -0.96495824 -0.98719979 -0.98760766 -0.99341214 -0.98771479 -0.98588511 -0.94130801 -0.95563844 -0.97189652 -0.9733666
0.27456969 -0.019564165 -0.095986791 -0.99690248 -0.97170071 -0.98561544 0.94685225 -0.19893112 0.1523723 -0.99374382 -0.98962217 -0.97327009 0.076670017 0.01161285 -0.0097957647 -0.99679155 -0.97663158 -0.98999628 -0.029154727 -0.073571079 0.08271243 -0.98572174 -0.98718348 -0.98620015 -0.10357712 -0.044335781 -0.065758225 -0.98382483 -0.99463645 -0.98905278 -0.98788046 -0.98120097 -0.98788046 -0.98120097 -0.98943338 -0.98940064 -0.98762459 -0.97964732 -0.9932248 -0.98834635 -0.99685981 -0.97150833 -0.98631298 -0.99682935 -0.97249469 -0.98538503 -0.99705797 -0.97526657 -0.98829964 -0.99672453 -0.98024007 -0.99021587 -0.98152689 -0.98916658 -0.98259936 -0.98699542 -0.98601816 -0.98884652 -0.98429994 -0.98111638 -0.98906499 -0.98811967 -0.98444872 -0.97970723 -0.98991469 -0.98673635
0.27457573 -0.016984484 -0.074452714 -0.423371 -0.29132232 -0.26609132 0.90904533 -0.25418198 -0.23431529 -0.96606085 -0.93204897 -0.8772279 0.017843617 0.044876133 0.12428273 -0.54481762 -0.52544751 -0.64692854 0.089466758 -0.14893968 -0.081987468 -0.41144397 -0.62259962 -0.58284838 0.15018422 -0.13898132 -0.17881941 -0.74886466 -0.71534953 -0.65196836 -0.32597979 -0.36919673 -0.32597979 -0.36919673 -0.55442155 -0.51836688 -0.38324287 -0.58655525 -0.71608458 -0.72103758 -0.49462457 -0.3554118 -0.40421218 -0.39743569 -0.30330557 -0.25133756 -0.58015733 -0.54643188 -0.62308311 -0.54804595 -0.53414614 -0.66835539 -0.43918755 -0.60907065 -0.50938009 -0.4122372 -0.63382659 -0.64807567 -0.37194072 -0.4652218 -0.53146651 -0.5007621 -0.63890053 -0.62188329 -0.70795446 -0.75953262
0.27459167 -0.020675479 -0.11301609 -0.99459472 -0.97317055 -0.98431926 0.91466167 -0.2417214 -0.25411956 -0.99550804 -0.98534093 -0.99481691 0.074401701 0.024611017 0.0050795851 -0.99180203 -0.9893009 -0.99327811 -0.033282279 -0.068430735 0.087177136 -0.97793624 -0.98650037 -0.98547056 -0.10652793 -0.039218202 -0.051832205 -0.99084749 -0.99076848 -0.99597468 -0.98660036 -0.99120372 -0.98660036 -0.99120372 -0.99248013 -0.99539826 -0.98044398 -0.9782708 -0.99228267 -0.99306769 -0.99389518 -0.97892957 -0.98790434 -0.99483665 -0.97094924 -0.9824264 -0.9919383 -0.98861902 -0.99045002 -0.99235315 -0.99103786 -0.99510628 -0.97907601 -0.98741727 -0.99116951 -0.97777732 -0.98593395 -0.9848971 -0.99143581 -0.99139271 -0.99428645 -0.9957798 -0.98466214 -0.97767116 -0.99295097 -0.99330539
0.27460055 -0.02503513 -0.11683085 -0.99559442 -0.98206892 -0.98526237 0.92658621 -0.3107735 0.12958012 -0.99739076 -0.98755709 -0.98979864 0.076194451 -0.0037109707 0.005193806 -0.9947049 -0.98932695 -0.99154634 -0.028869854 -0.068346001 0.087116675 -0.99434551 -0.99243952 -0.98984746 -0.095570872 -0.045698485 -0.043546352 -0.99173311 -0.99664469 -0.99363268 -0.98693665 -0.99075599 -0.98693665 -0.99075599 -0.99314688 -0.99407416 -0.99274936 -0.99178744 -0.99557708 -0.99592397 -0.99517743 -0.98208507 -0.98707442 -0.99570067 -0.98207814 -0.9843464 -0.99441341 -0.98931394 -0.98945989 -0.99555608 -0.99009955 -0.99229145 -0.99201423 -0.99322434 -0.98579928 -0.99507937 -0.99190954 -0.99252828 -0.99134903 -0.9907674 -0.99398366 -0.99279257 -0.99093371 -0.99388069 -0.99578803 -0.99599965
0.2746069 -0.017044877 -0.10519634 -0.9961022 -0.96419228 -0.99323505 0.96132094 -0.22157736 -0.051634467 -0.99903219 -0.98703006 -0.99433717 0.077065298 0.013952156 0.0056859004 -0.99232672 -0.9860396 -0.99369526 -0.028235656 -0.073295625 0.094733031 -0.98553277 -0.99614046 -0.98570912 -0.10547225 -0.042405466 -0.053649527 -0.99172803 -0.99489944 -0.9944632 -0.98667613 -0.99256846 -0.98667613 -0.99256846 -0.99205252 -0.99469926 -0.9885474 -0.98537413 -0.99453616 -0.99616568 -0.99453042 -0.97802605 -0.99256548 -0.99693435 -0.95932579 -0.99335101 -0.99170322 -0.9855878 -0.99290708 -0.99384521 -0.9876629 -0.99291642 -0.98291398 -0.99491691 -0.98985993 -0.98629404 -0.99708559 -0.98551834 -0.99198676 -0.99322329 -0.99329085 -0.99606476 -0.98978894 -0.98476302 -0.99593179 -0.99643766
0.27461647 -0.0054985834 -0.14048385 -0.99500738 -0.96986057 -0.93321681 0.97549129 -0.069567942 -0.046910561 -0.99780423 -0.97963008 -0.93418496 0.076325498 0.027818479 -0.0028638205 -0.99330364 -0.98374489 -0.98727546 -0.031103924 -0.095443936 0.0698464 -0.98335085 -0.95484329 -0.97476109 -0.097811138 -0.045150422 -0.043634004 -0.98969005 -0.9868747 -0.99068989 -0.96022656 -0.95189846 -0.96022656 -0.95189846 -0.98894973 -0.99106297 -0.96728575 -0.95470601 -0.9888291 -0.98967129 -0.99373161 -0.97087213 -0.96516819 -0.99559464 -0.97011632 -0.92251484 -0.99300947 -0.98215913 -0.98339129 -0.99428309 -0.98723249 -0.99022953 -0.98199645 -0.96961794 -0.97836922 -0.98376008 -0.94777533 -0.97571151 -0.9721531 -0.94878137 -0.99020668 -0.9910643 -0.96915535 -0.95343685 -0.98971298 -0.98993213
0.27462142 -0.0089743494 -0.14335687 -0.18609995 -0.27901642 0.016017024 0.92074143 0.031969688 -0.24457723 -0.98067359 -0.98048168 -0.97799981 -0.37940672 -0.035042473 0.11840888 -0.14167076 -0.32403609 -0.40143175 0.020335371 0.0037998538 0.081501801 -0.57167045 -0.37966353 -0.2829043 0.031877107 0.089704041 -0.05874225 -0.55401576 -0.52129055 -0.46335296 -0.068323081 -0.30967698 -0.068323081 -0.30967698 -0.16903158 -0.32298958 -0.33724637 -0.48952944 -0.4994537 -0.59461513 -0.15563204 -0.36700771 -0.1668441 -0.19834138 -0.28072715 0.031984532 -0.206565 -0.43091044 -0.35851471 -0.14964442 -0.25626723 -0.44143821 -0.47757925 -0.37442759 -0.31245278 -0.60168365 -0.38726224 -0.33893702 -0.21703393 -0.47524294 -0.27513989 -0.39385585 -0.53093067 -0.5484917 -0.58784158 -0.63120015
0.27462929 0.0029537677 -0.11781884 -0.28356143 0.11363638 -0.15652544 0.81282826 -0.33068531 -0.3737728 -0.97074901 -0.92223311 -0.96804768 -0.076478494 -0.089860267 -0.02681725 -0.48150984 -0.42079849 -0.6228133 0.13876482 -0.083373012 -0.11048327 -0.33997262 -0.4433466 0.048123906 -0.22935292 0.20496289 -0.094370689 -0.70457934 -0.64684446 -0.64437219 -0.08562008 -0.33956001 -0.08562008 -0.33956001 -0.48894188 -0.45030713 -0.18194598 -0.21555423 -0.64568732 -0.70564954 -0.39064581 -0.1181255 -0.42881693 -0.24537539 0.15055047 -0.093057249 -0.53216813 -0.44172203 -0.62317924 -0.4749757 -0.43698664 -0.62102 -0.47274727 -0.44918341 -0.19935095 -0.32079441 -0.44363206 0.02148357 -0.4147751 -0.40308957 -0.46922544 -0.43004245 -0.4100437 -0.22913933 -0.68040555 -0.76458673
0.27466131 -0.021235011 -0.11464522 -0.96757907 -0.87431424 -0.88449072 0.963329 -0.16820362 0.09910942 -0.99194882 -0.97559825 -0.9447365 0.044969427 0.0039002204 -0.042894957 -0.96142378 -0.90835396 -0.97567041 -0.080120786 -0.061597486 0.064717675 -0.9196866 -0.96177059 -0.93577087 -0.10785212 -0.059664296 -0.028357008 -0.94044284 -0.98121218 -0.96435669 -0.92577741 -0.90461897 -0.92577741 -0.90461897 -0.95289274 -0.93843686 -0.91748394 -0.89739689 -0.96964026 -0.96392699 -0.95642505 -0.88034011 -0.93307797 -0.97320746 -0.87809616 -0.86991593 -0.95721089 -0.90832434 -0.97245113 -0.97069507 -0.91504458 -0.97739773 -0.91773935 -0.96333261 -0.93260081 -0.92097493 -0.96099015 -0.94256884 -0.91851566 -0.91097607 -0.93426688 -0.94317518 -0.93242205 -0.89420093 -0.96630549 -0.96288697
0.27466707 -0.018665776 -0.099998952 -0.99540072 -0.93463354 -0.92904183 0.96438741 -0.17299517 0.08432193 -0.99972697 -0.97409023 -0.97407234 0.076342412 0.03217934 -0.00081690172 -0.9936165 -0.97595884 -0.98810482 -0.037701983 -0.055714321 0.076068942 -0.94469444 -0.97927646 -0.9466331 -0.11959763 -0.028542053 -0.079464215 -0.98577826 -0.99438819 -0.98834911 -0.95689567 -0.9642684 -0.95689567 -0.9642684 -0.98752167 -0.98795226 -0.94733953 -0.95246702 -0.99159685 -0.99255168 -0.99434325 -0.95846206 -0.971706 -0.99586951 -0.92746489 -0.91517984 -0.99356816 -0.97584265 -0.98553483 -0.99423992 -0.97783923 -0.98934762 -0.95408514 -0.98141928 -0.95450229 -0.94319235 -0.9780532 -0.94887446 -0.97144252 -0.96471656 -0.9861615 -0.98959428 -0.97625428 -0.94770497 -0.99265757 -0.99249928
0.27470623 -0.016328975 -0.11611221 -0.96925462 -0.94495803 -0.94284266 -0.14448402 0.93067221 0.21203697 -0.99563612 -0.9972293 -0.98641208 0.075573908 0.010727829 0.0040728554 -0.94677307 -0.94256551 -0.92246384 -0.02740012 -0.074381062 0.084407759 -0.96586245 -0.92974906 -0.98776231 -0.099484115 -0.038905585 -0.054051588 -0.92669121 -0.92013868 -0.98301692 -0.97197416 -0.92494393 -0.97197416 -0.92494393 -0.95696824 -0.89127752 -0.96899921 -0.90098318 -0.96127749 -0.88792713 -0.96015141 -0.93863761 -0.93489453 -0.97367809 -0.95110834 -0.95224931 -0.95000136 -0.94509053 -0.91890253 -0.94795227 -0.94353571 -0.92418903 -0.94095109 -0.91955687 -0.98325723 -0.97535624 -0.93731733 -0.99079041 -0.92134598 -0.93764476 -0.89836372 -0.88160568 -0.90401723 -0.91579819 -0.90780898 -0.87288437
0.27473119 -0.015615768 -0.088987144 -0.99491648 -0.98411429 -0.95059171 0.96630424 0.086650651 0.014738727 -0.99858934 -0.99813622 -0.9682133 0.073707729 0.011801526 -0.0044178405 -0.99051639 -0.98393788 -0.98666357 -0.030225297 -0.051280107 0.087536831 -0.9963806 -0.97366603 -0.98859671 -0.097655683 -0.040227171 -0.055350993 -0.99498891 -0.99138097 -0.99331093 -0.97484752 -0.97273252 -0.97484752 -0.97273252 -0.98783119 -0.99006928 -0.98034706 -0.98038658 -0.9932483 -0.99374758 -0.99303798 -0.98197001 -0.97032753 -0.99588505 -0.9852732 -0.94355671 -0.99110006 -0.98397735 -0.98261508 -0.99064416 -0.98502916 -0.98981523 -0.99478073 -0.98256137 -0.98979454 -0.99688882 -0.96931422 -0.98905331 -0.97655266 -0.97358625 -0.9896255 -0.98932186 -0.98503387 -0.98041918 -0.99354195 -0.99404448
0.27473733 -0.022266774 -0.11870235 -0.9944274 -0.98011539 -0.97896646 0.97108471 -0.14872482 -0.052142117 -0.99722916 -0.99539524 -0.98848073 0.07286014 0.0049146287 -0.009697732 -0.9913949 -0.98565395 -0.98512613 -0.02365306 -0.083473244 0.092428118 -0.98718726 -0.9869027 -0.99115888 -0.099395133 -0.038755361 -0.051517145 -0.9857997 -0.99031243 -0.99207922 -0.98627284 -0.98450648 -0.98627284 -0.98450648 -0.98845914 -0.98808122 -0.98582159 -0.98745257 -0.99011227 -0.99146419 -0.99324024 -0.98107793 -0.97937182 -0.9949423 -0.97974226 -0.97947331 -0.99232229 -0.98466466 -0.98323298 -0.99104955 -0.98809564 -0.98548084 -0.98305307 -0.98659966 -0.98935607 -0.98845484 -0.98709999 -0.9926049 -0.98434813 -0.98596438 -0.98718562 -0.9880585 -0.98793756 -0.98908157 -0.99093474 -0.99249411
0.27473751 0.0015783122 -0.12342557 -0.11499641 -0.34537968 -0.45042299 0.9454873 -0.10333848 0.18416563 -0.96387446 -0.92711831 -0.95297823 0.26354227 -0.021879793 0.11892981 -0.14258197 -0.36754455 -0.62721456 -0.086149334 -0.009445949 0.10126215 -0.24747585 -0.64062947 -0.54312243 0.060772238 -0.093054575 0.064123597 -0.41534888 -0.80806256 -0.44856135 -0.14923567 -0.24775571 -0.14923567 -0.24775571 -0.30299457 -0.22407365 -0.34131018 -0.27878475 -0.62308789 -0.67121118 -0.15374302 -0.32433724 -0.45588006 -0.10013829 -0.39810594 -0.49140776 -0.11494926 -0.40185432 -0.56829832 -0.25545919 -0.37181361 -0.68775229 -0.2064452 -0.69344748 -0.41086884 -0.26636287 -0.61395968 -0.63784823 -0.14852107 -0.42704806 -0.14403003 -0.34530623 -0.38161634 -0.33345492 -0.63361366 -0.75242403
0.27475392 -0.019499381 -0.10896832 -0.98842622 -0.9929582 -0.98212952 -0.43810171 0.88548932 0.44488253 -0.99313357 -0.99715505 -0.99172469 0.074321467 0.0062004955 -0.0026058314 -0.99512118 -0.98639324 -0.99027023 -0.027988652 -0.072689863 0.088438972 -0.98682742 -0.97418899 -0.99608019 -0.098009127 -0.036980739 -0.054447615 -0.99477437 -0.99513262 -0.99626556 -0.98841178 -0.99419145 -0.98841178 -0.99419145 -0.99122432 -0.99503836 -0.9812454 -0.9793309 -0.99597851 -0.99667427 -0.99288034 -0.98975628 -0.98496735 -0.98659458 -0.99437308 -0.98084865 -0.99493936 -0.98611467 -0.98716296 -0.9957893 -0.98773548 -0.99230696 -0.98910853 -0.98590462 -0.9956456 -0.98630447 -0.96887126 -0.99653292 -0.99367122 -0.99458983 -0.99421356 -0.99515854 -0.98936208 -0.97695124 -0.99672383 -0.99642883
0.27476973 -0.025812459 -0.1187935 -0.99269872 -0.94236516 -0.95589007 0.97096895 -0.14772359 -0.025234565 -0.99743092 -0.97681896 -0.98526164 0.072650925 0.024665141 -0.022151302 -0.9861632 -0.96897882 -0.98173134 -0.036755277 -0.087852435 0.09880405 -0.91917546 -0.95854332 -0.96297271 -0.12556694 -0.038799043 -0.054671775 -0.9781309 -0.98927221 -0.98540576 -0.96901606 -0.96133162 -0.96901606 -0.96133162 -0.98073358 -0.98021863 -0.93184919 -0.92051613 -0.98746874 -0.9852473 -0.98917823 -0.95122299 -0.9670525 -0.99467221 -0.94055865 -0.95226144 -0.9856381 -0.96849148 -0.97958961 -0.98807937 -0.97187013 -0.98231761 -0.92899777 -0.97647282 -0.96974041 -0.91785139 -0.95051587 -0.96407215 -0.96560374 -0.9637192 -0.97755351 -0.98317079 -0.95627322 -0.91446908 -0.98788902 -0.98262451
0.27478955 -0.013130494 -0.11391161 -0.99179089 -0.96878909 -0.98258427 0.97454218 -0.01295543 -0.06121438 -0.99843174 -0.99470874 -0.98950183 0.079689853 0.013407719 -0.014228049 -0.9854613 -0.97266278 -0.98689799 -0.018479152 -0.070662384 0.11486428 -0.98961219 -0.98605453 -0.97808801 -0.093571415 -0.044638899 -0.064182728 -0.98917082 -0.99136398 -0.9875794 -0.9842184 -0.98623847 -0.9842184 -0.98623847 -0.98186216 -0.9889592 -0.97887829 -0.98596459 -0.99046686 -0.99319808 -0.99017703 -0.96861654 -0.98326775 -0.99248181 -0.96975927 -0.98261075 -0.98690469 -0.97202413 -0.98419069 -0.98508862 -0.97549664 -0.98827537 -0.98620974 -0.98610099 -0.97799796 -0.99064867 -0.98602776 -0.97995374 -0.9839799 -0.98906085 -0.98836385 -0.98844037 -0.98791366 -0.98676741 -0.99224404 -0.99496193
0.27479909 -0.012039553 -0.10255632 -0.9851568 -0.96483383 -0.96680303 0.89509759 -0.003140315 0.34117575 -0.99486005 -0.98855633 -0.98964502 0.075140535 0.010463609 0.014219612 -0.97259683 -0.95013813 -0.95940934 -0.02619275 -0.075477116 0.084562163 -0.98929627 -0.97741448 -0.97490828 -0.098523576 -0.044353166 -0.061393447 -0.97519407 -0.98500943 -0.96947307 -0.98397466 -0.95701587 -0.98397466 -0.95701587 -0.9754022 -0.93504695 -0.98524766 -0.96787157 -0.98460977 -0.97459692 -0.97915767 -0.95230646 -0.96087845 -0.98833532 -0.9746914 -0.97293188 -0.97232159 -0.94584135 -0.95622079 -0.97541644 -0.9599798 -0.96091056 -0.98127897 -0.97676303 -0.96396044 -0.99238542 -0.97790162 -0.98209063 -0.94515533 -0.9715605 -0.93984725 -0.92740948 -0.97167702 -0.97050418 -0.97877029 -0.970929
0.27479915 -0.024267524 -0.13719323 -0.9800845 -0.93496247 -0.96052227 0.84618946 -0.46962842 0.010872013 -0.99674243 -0.9935886 -0.94132781 0.071831491 -0.042617995 -0.027949542 -0.97567621 -0.96078705 -0.97055466 -0.025532517 -0.071695094 0.09840223 -0.89988528 -0.95636198 -0.9497974 -0.08034775 -0.030925942 -0.090307308 -0.95568557 -0.9668789 -0.9767531 -0.96040171 -0.9510064 -0.96040171 -0.9510064 -0.97351407 -0.96147391 -0.93315003 -0.86929455 -0.97338846 -0.95572341 -0.97652309 -0.92944642 -0.95881508 -0.98161922 -0.94120109 -0.96395631 -0.97543115 -0.95890621 -0.96651497 -0.97817702 -0.9662268 -0.97314589 -0.91020346 -0.95416476 -0.93914943 -0.8986744 -0.95800927 -0.95836899 -0.95145648 -0.95717081 -0.96465828 -0.95581462 -0.90688822 -0.86858629 -0.95784412 -0.95562332
0.27481608 -0.019172606 -0.1061073 -0.98938732 -0.98643346 -0.98611953 -0.69848849 0.79273409 0.6206145 -0.98889059 -0.99586637 -0.99632629 0.071745681 -0.0009787638 0.0031720781 -0.99244401 -0.98741862 -0.9899778 -0.032165314 -0.06295001 0.08591436 -0.98583338 -0.98268479 -0.99346041 -0.093843481 -0.046217939 -0.054782405 -0.99140217 -0.99342835 -0.99680014 -0.99000926 -0.9901514 -0.99000926 -0.9901514 -0.99062463 -0.99400201 -0.98424864 -0.98218014 -0.99477129 -0.99352559 -0.98922716 -0.98299841 -0.98711727 -0.98930707 -0.98831881 -0.98565117 -0.99171444 -0.98732668 -0.98905381 -0.99410816 -0.98843825 -0.98930188 -0.98530929 -0.98534336 -0.99396554 -0.98599404 -0.98117688 -0.99373012 -0.9890826 -0.99151251 -0.99405567 -0.99247219 -0.98574489 -0.98256652 -0.99371079 -0.99330385
0.27483295 -0.027847788 -0.12952716 -0.99385248 -0.96744548 -0.97829499 0.92659966 -0.30296094 0.13830674 -0.99557462 -0.97096035 -0.96808532 0.078376795 0.022276764 0.0027484994 -0.99207239 -0.97867004 -0.98661202 -0.059992128 -0.08472343 0.078659262 -0.97465605 -0.97795105 -0.96762872 -0.091849944 -0.029005022 -0.061235354 -0.98847382 -0.99187728 -0.9819836 -0.97583556 -0.97689339 -0.97583556 -0.97689339 -0.98690794 -0.98885394 -0.95741922 -0.96949953 -0.99006205 -0.99041891 -0.99240425 -0.96920715 -0.97965265 -0.99450372 -0.96746811 -0.97823994 -0.99148001 -0.97983461 -0.98349302 -0.99357091 -0.97869657 -0.98850332 -0.97640453 -0.98040426 -0.96878202 -0.97439786 -0.9765654 -0.97001655 -0.97773896 -0.9788381 -0.98748876 -0.98971596 -0.97700701 -0.96961934 -0.99049804 -0.99057193
